group,network,gini_degree centrality,average closeness centrality,average shortest path length,global efficiency
us,2023_Hedgehog_signaling_pathway-3_us,0.3867034338261793,0.16855827895492007,6.154831607486018,0.1852263686613088
us,2023_Water_vapor-2_us,0.4494877313907127,0.14888051901140806,7.109746086691897,0.16773269560127188
us,2023_Ferritin-2_us,0.3854701159601505,0.12843407884685706,8.05096847425,0.1456913430686799
cn,2023_Combustor-3_cn,0.4009307946748492,0.1858043294160185,5.482424270070147,0.1962957880681548
us,2023_CXCR4-4_us,0.3705420608432772,0.14158994747841602,7.332930826643714,0.1597444284167179
us,2023_CYP3A4-4_us,0.3937432135308779,0.16955454311138649,6.0809763729782595,0.18676221463450995
us,2023_Reproducibility-2_us,0.3520120663688553,0.10776057995538532,9.565973786787094,0.11881530095597426
cn,2023_Mucus-2_cn,0.29137222678718144,0.13158099127243728,7.937870231716191,0.15685308789976218
cn,2023_Optical_switch-2_cn,0.37308022229969395,0.1806706288111049,5.649901533123188,0.1933427603586594
cn,2023_Pneumothorax-2_cn,0.3276583726762007,0.15580491518573786,6.5944948480998695,0.17188998110747514
us,2023_Creativity-2_us,0.4284576974382301,0.1255174178822286,8.566104772672766,0.15687932331265805
cn,2023_Ridge-2_cn,0.3392930991813582,0.14701359553011853,7.0236541044372105,0.16370040868814142
cn,2023_Light_scattering-3_cn,0.341189886528532,0.15704342436902846,6.529645304094642,0.1679919604194777
cn,2023_Atomic_units-2_cn,0.3262794435296301,0.16318527056342566,6.2825059049534,0.18679076870785474
cn,2023_NKG2D-4_cn,0.2996273809621089,0.13228142106304014,7.787538147958387,0.17077860207794754
cn,2023_Aplastic_anemia-3_cn,0.3753585869040818,0.2121377494111142,4.82929136042877,0.23146446538489202
cn,2023_Virtual_reality-2_cn,0.3656672773615797,0.14148159457502768,7.226243094019731,0.1505252409111494
cn,2023_Big_Five_personality_traits-3_cn,0.3304943281318773,0.15742688308842906,6.5133906397605905,0.16887021904638347
cn,2023_Endophyte-2_cn,0.2945834981898093,0.15907180944668906,6.578679508993679,0.1827100695601541
us,2023_Nerve_growth_factor-3_us,0.42378060844896254,0.16326084623371953,6.293058581685929,0.17673179313028814
us,2023_photoperiodism-2_us,0.4323375334145841,0.16918799107452084,6.259602292321876,0.19598108696425096
us,2023_Species_richness-2_us,0.3972120481561138,0.1222776689204116,8.453022678321304,0.13201371771536646
cn,2023_Magnetic_susceptibility-2_cn,0.3773452426683711,0.2004735688112399,5.110274651957671,0.21389878468083648
us,2023_Cyst-2_us,0.4175043757066961,0.1109336574654768,9.470032203104113,0.1303135487704803
cn,2023_Query_optimization-2_cn,0.33875238645153033,0.13671323362589888,7.590637197501953,0.15498220267136045
us,2022_Quantum_phase_transition-3_us,0.4524522405139672,0.17129492543401173,5.991840597114756,0.19227270601945373
us,2023_Seroprevalence-4_us,0.3846574171146535,0.1210823859813524,8.481678990299907,0.1478576750530506
us,2023_Epitope_mapping-4_us,0.3839937468741032,0.186908447107106,5.554462173907051,0.21623386264310146
us,2023_Periodontitis-2_us,0.43412241531070817,0.20596474341061244,4.974602595321044,0.21847651584290967
us,2023_Log-rank_test-3_us,0.3555606371039256,0.1285643281428295,8.105664131326266,0.1511376817218407
cn,2023_Hypersonic_speed-2_cn,0.3653600277798336,0.14506683704159626,7.058321060382916,0.16005481387180925
us,2023_Circulating_tumor_cell-4_us,0.4007829725167049,0.18430558354201976,5.568009459664954,0.2006536280835985
cn,2023_Cache-2_cn,0.3674382510148355,0.15444622898211602,6.620374652218617,0.16465188698005778
us,2023_Pregnancy_rate-3_us,0.37415686378343455,0.15019747979576492,6.887019609962836,0.16714986169694962
us,2023_GLUT4-4_us,0.3715249184915757,0.20088193409388755,5.096308591851536,0.218740531972348
cn,2023_Bacillus_thuringiensis-3_cn,0.36283570938919263,0.2031854707552201,5.03476561331432,0.22333456133715365
cn,2023_Pulmonary_fibrosis-3_cn,0.3531020378316309,0.20180816405865493,5.044886898263533,0.21259287792850065
cn,2023_Computer_graphics-2_cn,0.3594154882761508,0.14960573438427646,6.8809192465341935,0.16508827725313513
us,2023_Wind_tunnel-2_us,0.4143626602927746,0.13613585807863732,7.6080463155717375,0.1491164204825238
cn,2023_Deep_sequencing-4_cn,0.2806942268645513,0.11942369479167253,8.642921613788769,0.135842823243239
cn,2023_Midgut-3_cn,0.3003754261133412,0.15057916311222894,6.847553277129459,0.16867423109530774
cn,2023_Volatile_organic_compound-2_cn,0.33655493505837164,0.15870853715128305,6.5506875933808,0.1895504615896706
us,2023_Wind_wave-2_us,0.38491176566526397,0.14957830956556442,6.895029880108385,0.17189997544486796
us,2023_Emission_spectrum-3_us,0.43818201136039386,0.141902249147096,7.529950687528068,0.16202526910605874
cn,2023_Crystalline_silicon-3_cn,0.3766944062365038,0.18101049633060515,5.690182786390651,0.1972082687272922
cn,2023_Shrub-2_cn,0.3148706108188787,0.13468884268130246,7.680165084699948,0.15061442898491464
cn,2023_Dentin-2_cn,0.3258941513447131,0.16866639478786813,6.077344793471447,0.18618821247114384
us,2023_Microsurgery-2_us,0.3679623119335508,0.13862811694346835,7.496639744342527,0.15954120713930015
us,2023_Standardized_uptake_value-3_us,0.3466751479396889,0.1583927188425819,6.519575329642018,0.1766990822917194
cn,2023_Biliary_atresia-4_cn,0.3543581287574009,0.1980344298473478,5.195061639822554,0.22669508280082198
cn,2023_Fracture_mechanics-2_cn,0.3830387336834576,0.1662421496169367,6.150626975128148,0.17534293468339807
us,2023_Live_birth-3_us,0.4196142186042012,0.1955511664249335,5.243103133528665,0.21061930763177744
us,2023_Aspergillus_fumigatus-2_us,0.4045698990641984,0.18201794136209748,5.7292440244580325,0.20526661325270465
us,2023_Sapphire-3_us,0.4010425806451612,0.1670917784273146,6.155002738373014,0.1795004516770328
us,2023_Heat_flux-3_us,0.4931019449246997,0.1071308388241084,9.833571547034422,0.12355071952842887
us,2023_Leucine-3_us,0.4597594731836962,0.1333135953218222,7.839318953422714,0.15298682495714722
cn,2023_Bone_metastasis-4_cn,0.32052541419158564,0.16663901996246802,6.1465870167475885,0.1825553625267005
cn,2023_Permafrost-2_cn,0.44006971027155983,0.21488216996889886,4.8439118523890095,0.2359401041039264
us,2023_Polyketide-4_us,0.42738129487657417,0.21684125249775926,4.740564511946133,0.23491013260505386
cn,2023_Risk_assessment-2_cn,0.3730783278500483,0.15804844991473216,6.45084235446854,0.1680475100574445
us,2023_Crizotinib-4_us,0.4106719502467189,0.25112444055992883,4.084553901974723,0.2728352930869313
cn,2023_Quantum_computer-3_cn,0.4431374499858841,0.18954570252029654,5.409770735999496,0.20232722373063008
us,2023_Neutrophil_extracellular_traps-3_us,0.3727835500562047,0.2051840741747685,5.037832870507535,0.2421476470658923
cn,2023_Genomic_imprinting-5_cn,0.31188725987339017,0.17288204815750938,5.919230201462213,0.1970026827549501
cn,2023_Weed-2_cn,0.32338329341665584,0.15682894063176026,6.539265437769744,0.17322405048022552
cn,2023_Neuropathic_pain-2_cn,0.3750391759343324,0.20680639322214586,4.9153419774139335,0.21719915663813147
us,2023_Computer_graphics-2_us,0.4104674093205343,0.12096453455903874,8.541259609048097,0.13899100745070847
us,2023_RAC1-3_us,0.3704861317350728,0.17334869152449847,6.014072448420402,0.19460387964180265
cn,2023_Microscale_chemistry-2_cn,0.3309521537563559,0.14918985563514506,6.86886314066114,0.1618179774577616
us,2023_Cholestasis-2_us,0.3909587283303795,0.1527306335396536,6.817599577473168,0.17288360150837154
cn,2023_Broth_microdilution-4_cn,0.3021236337612769,0.13764677441874404,7.500488295275026,0.16567422970489318
us,2023_Citric_acid_cycle-3_us,0.4086608643225689,0.15263544545258226,6.865573007429727,0.1768259109472984
cn,2023_Common_emitter-2_cn,0.3670321943772067,0.17637898359667567,5.813807469342956,0.1891815014136034
us,2023_Subclinical_infection-2_us,0.510785345189031,0.1953850696137224,5.3384300536268965,0.2135237091104541
cn,2023_Type_II_collagen-3_cn,0.32091828649557314,0.1469516234414764,7.056514580512973,0.174706527368056
cn,2023_Bile_acid-2_cn,0.310065998698901,0.17718386297697492,5.753820251835152,0.1890898131667826
cn,2023_Glutamine-3_cn,0.31922741279315353,0.16489641472177316,6.188057752006656,0.17649355743207545
us,2023_Confocal-2_us,0.3951591991913254,0.11963887022977372,8.733274942116697,0.13645933792407033
us,2023_Polar-2_us,0.4799053909859824,0.1354933698193451,7.656598232617463,0.15084681127020952
cn,2023_Lignocellulosic_biomass-3_cn,0.31923524011214266,0.14447044924824115,7.111196520726705,0.16064603150628307
cn,2023_Hair_follicle-2_cn,0.3172282967496135,0.13216735390001794,7.824395529505143,0.1570427406031143
cn,2023_Cyst-2_cn,0.32088328534548044,0.15319957466580955,6.697999484888411,0.1664439118145509
cn,2023_Magnetic_moment-2_cn,0.3658537259771274,0.18008169068945432,5.683966399669505,0.1919661430069511
cn,2023_ROS1-4_cn,0.30155707931726705,0.1952846507761426,5.22663498378032,0.22176287103329329
us,2023_Vertebral_artery-2_us,0.3827563064945072,0.15768015952850065,6.581424200759404,0.1767331803776623
us,2023_Laminar_flow-2_us,0.4360533124312469,0.10400885694169676,9.963155760241238,0.11626731238315208
us,2023_Embryo_transfer-3_us,0.4109619100451163,0.17901384628172384,5.771676043203947,0.1944911252814409
cn,2023_Emission_spectrum-3_cn,0.3655925794567132,0.1768884836111066,5.7754593122776114,0.1873917084761978
us,2023_Ketamine-2_us,0.41500790591718256,0.19065393353064927,5.5637194407560715,0.2227396394014328
cn,2023_Rhenium-2_cn,0.32016421102115844,0.15815171626662772,6.56382257252375,0.1843693218975944
cn,2023_Renal_biopsy-3_cn,0.3604662901522916,0.1932990141369567,5.3343686038281835,0.2127018314714863
us,2023_Avalanche_photodiode-3_us,0.4256164194758805,0.18354165868105848,5.7190221671074974,0.21645586851241366
cn,2023_Binding_energy-2_cn,0.3364755875761989,0.1241795761549525,8.307020870282477,0.13860328877718125
cn,2023_Gene_regulatory_network-4_cn,0.3495494499841799,0.17183729996323846,5.973553728993348,0.18374131222834614
cn,2023_Nephrotic_syndrome-2_cn,0.3520328767000463,0.16810353839805872,6.178317596048503,0.1889920806081193
us,2023_Critical_current-3_us,0.4585932798027098,0.21330142652294384,4.828220822666892,0.23096084113694704
cn,2023_Sagittal_plane-2_cn,0.3429550034016121,0.1799138039882943,5.692333007978988,0.1912978240623964
us,2023_International_trade-1_us,0.4176373368547379,0.09772696618455716,10.735163578532498,0.11048236285020983
cn,2023_Electrophile-3_cn,0.3513714447664899,0.15804050017577445,6.461556203612277,0.16952411982562846
us,2023_Immunostaining-3_us,0.3306317374890348,0.08841904366768273,11.878393388379095,0.10217266035642522
cn,2023_Regenerative_medicine-3_cn,0.347092870447898,0.1647654458143478,6.1971025707816745,0.17894627952197284
cn,2023_Regulatory_T_cell-5_cn,0.2897369239945025,0.14959420066358356,6.854119688016883,0.16748516330648425
us,2023_Ovarian_reserve-4_us,0.3655938220138805,0.17637576330632654,5.806929730283022,0.19914689724741105
cn,2023_Nasal_polyps-2_cn,0.3665519881201634,0.2276621329095117,4.5170268420280655,0.2543697096646204
cn,2023_Soot-3_cn,0.3486343565233728,0.16704823570827004,6.196840081200628,0.1834306671071948
cn,2023_Femoral_neck-3_cn,0.32967155273573456,0.17099235425471532,5.9893127089160245,0.18435844565525086
us,2023_Trophoblast-5_us,0.40953686669740025,0.15232313115647855,6.704934306611048,0.16915413687920552
us,2023_Förster_resonance_energy_transfer-3_us,0.3812078326535206,0.12866674469786768,7.988413880304552,0.1411938089410861
cn,2023_Question_answering-2_cn,0.3306494789397537,0.12331869804885633,8.251570835803202,0.1475706619284078
cn,2023_Fluorescence-lifetime_imaging_microscopy-3_cn,0.35231242138020297,0.1988579136026584,5.108846711096401,0.20895474798525893
cn,2023_Hypertriglyceridemia-4_cn,0.3001042730605063,0.15085604129707347,6.896565783283676,0.17954821003304686
us,2023_Volatile_organic_compound-2_us,0.4465325797135331,0.18488852330606445,5.7324527876596205,0.22059151493530685
us,2023_HPV_infection-4_us,0.3825512936688152,0.19101587240809312,5.358530195240221,0.20766402814868776
cn,2023_Millimeter-2_cn,0.3645024793404928,0.15192581426837226,6.788363113473286,0.16680382355856324
cn,2023_Q_factor-3_cn,0.32690105840702505,0.13771652950933586,7.4628570116209625,0.1562615686156506
us,2023_Computed_tomography_angiography-3_us,0.3261116492031346,0.1419417122319898,7.2565745169249904,0.16935455009619507
us,2023_Pulmonary_fibrosis-3_us,0.4287125917152729,0.1962919563686787,5.248549277467002,0.2099621385971253
cn,2023_Leukopenia-3_cn,0.3360413692343601,0.17343551838445134,5.931420462845099,0.1972847963853709
us,2023_Non-volatile_memory-2_us,0.4647417526070461,0.14126406176801526,7.371699775485264,0.16443073089161694
cn,2023_Acetylcholinesterase-3_cn,0.3552807245483495,0.18160186479340773,5.606499950830061,0.1923905179702677
us,2023_Pemetrexed-4_us,0.3883188014676076,0.21833752180990368,4.700969434013516,0.23983450748621
us,2023_Groundwater_recharge-4_us,0.3676271868021452,0.12772113894861864,8.08355798331734,0.1448074755844747
us,2023_Ignition_system-2_us,0.6977808370139669,0.17837591951184745,5.81777468274125,0.1995602507138244
cn,2023_Crust-2_cn,0.3547095376910173,0.17442787564863174,5.869326262196933,0.18704094519055656
cn,2023_Cyclin-4_cn,0.3038362436822002,0.14696185352776367,6.943748180101255,0.1636425850860416
cn,2023_Biomaterial-2_cn,0.3083797030012213,0.15160586499900072,6.7233950607787145,0.1642580932001678
us,2023_Peritoneal_dialysis-2_us,0.4116898388749092,0.16468856915424454,6.310491634992516,0.18063559269110413
us,2023_Nephrotic_syndrome-2_us,0.4152411329895217,0.15092679940832374,6.866708141790724,0.16964429478351434
us,2023_Markov_decision_process-3_us,0.3939924391847469,0.10794444716924473,9.597328069886872,0.12724554498354146
us,2023_Green_fluorescent_protein-3_us,0.3669014241527368,0.10978520566780743,9.416783816987666,0.12253037705907452
us,2023_Malignant_pleural_effusion-3_us,0.4213583132337077,0.18238924388282945,5.741622865638987,0.20308438772102827
us,2023_Discectomy-3_us,0.36829328580064297,0.1654486375034475,6.257140020384138,0.18958702196175534
cn,2023_Bone_morphogenetic_protein-3_cn,0.3137904886220407,0.16979713307200736,6.035584692974714,0.18239012077801334
cn,2023_Isotopes_of_carbon-3_cn,0.3215220501843816,0.1622018264554636,6.432072903074963,0.1847830416566061
cn,2023_Flavor-2_cn,0.3278358934866157,0.17038044592162646,6.004606463892722,0.1823015818588099
us,2023_Toll-like_receptor-4_us,0.3788998882912175,0.1366802733042054,7.527631614345959,0.14929985378264668
cn,2023_High_harmonic_generation-3_cn,0.4010956728656872,0.17997774363189992,5.781787508710162,0.2039898035537448
us,2023_Hyperalgesia-4_us,0.4163081628857115,0.16127094974583853,6.378358581746435,0.17377344410167925
us,2023_Sedation-2_us,0.38689116025711934,0.10979142689579276,9.396178541737184,0.12049816628647846
cn,2023_Smart_grid-2_cn,0.33374114041363684,0.12641264266622287,8.09234119521799,0.13751240139654566
us,2023_Plant_litter-3_us,0.3984615180410187,0.14584175743172306,7.036418739373637,0.1642742614698159
cn,2023_Fibrous_joint-2_cn,0.30811268941665865,0.14191122771728884,7.261196931873044,0.15530585606557445
us,2023_Extremely_high_frequency-2_us,0.43905615160529976,0.14305427322251604,7.2401951116588625,0.1581192963219452
us,2023_Photovoltaics-3_us,0.3942180627160657,0.16733977723553,6.182821087419808,0.18198775925933808
us,2023_Helminths-2_us,0.4587028992903237,0.16467497728427133,6.2287118045519385,0.1756612102088834
cn,2023_Socioeconomics-1_cn,0.3917227526870926,0.145379858922358,7.0657730841013215,0.15747228183440504
cn,2023_Sertoli_cell-3_cn,0.32087292325963346,0.17077768068353694,6.023204202803372,0.1871349979071241
us,2023_Nonunion-2_us,0.3799999580522837,0.11875229836215492,8.844371146095282,0.1374038872552879
cn,2023_Abdominal_pain-2_cn,0.33972767307523993,0.15817116528744093,6.487318810813191,0.17021105216568885
us,2022_Photorefractive_effect-2_us,0.4608927197401288,0.1924066301847995,5.34861581301991,0.21605750849563946
cn,2023_Isoniazid-3_cn,0.2875010110257921,0.150054619848602,6.91758801817449,0.1774029246886349
us,2023_Follicle-2_us,0.38948501773517424,0.13046162723457294,7.8416161699740705,0.14746045312161973
us,2023_Intraocular_lens-2_us,0.4218026653031223,0.17329992235019498,6.009035022193857,0.1925026432819364
us,2023_Shrub-2_us,0.4097350659525553,0.13511088291159,7.728645015023731,0.15201351305632052
us,2023_Clostridium-3_us,0.4721977167881905,0.09873986466006401,10.535307599000278,0.13070180676073573
us,2023_Default_mode_network-3_us,0.39873840665688987,0.17570900317286134,5.8630299657782885,0.18982914658190256
us,2023_Dexamethasone-2_us,0.468079995923386,0.13578803539474846,8.072975005995902,0.1650649062464133
cn,2023_Pregnancy_rate-3_cn,0.3795153781176732,0.2099404030498921,4.879015734721102,0.22340168359787554
cn,2023_Lupus_nephritis-3_cn,0.3654400343893697,0.1906375977371036,5.371094420899693,0.20592975379801606
cn,2023_Dehydrogenase-3_cn,0.32152530727612816,0.15186138427346715,6.714452111489308,0.16416956841879812
us,2023_Ion_implantation-3_us,0.41317282987730297,0.17794318752033186,5.7693497999143215,0.19093335089429928
cn,2023_Hyperplasia-2_cn,0.33356339084711184,0.18034914335039248,5.6715806745903965,0.1912378606527416
cn,2023_Oyster-2_cn,0.39426728527164695,0.19419154850627726,5.295908318405218,0.21627735594561487
us,2023_Cardiac_hypertrophy-3_us,0.380393447505058,0.16599949426219665,6.21153043491968,0.18142996494114605
us,2023_Cardinal_point-2_us,0.4215757948744872,0.15628248984489015,6.600429118902983,0.17464417485122466
cn,2023_Satellite_imagery-2_cn,0.3125122980666993,0.10795018604493008,9.704926426495687,0.1336230945218479
cn,2023_Homogeneous_charge_compression_ignition-4_cn,0.3682554040415829,0.1834735274245596,5.5928200789842,0.20148315961074845
cn,2023_Chondrocyte-3_cn,0.3679784906250769,0.19383332891462168,5.257594376287678,0.20485965423261945
cn,2023_Gallium_nitride-3_cn,0.4000033536792152,0.21045078328771288,4.861319138574831,0.22532708590401626
us,2023_Smoke-2_us,0.3990989571991736,0.12232542197070274,8.462610696687285,0.13795020327482574
cn,2023_Growing_season-2_cn,0.3049484204536002,0.1384831349878641,7.390266203972362,0.15114671891627646
cn,2023_Punching-2_cn,0.3532543958346222,0.15197538289515253,6.836498100203785,0.1658782880562411
us,2023_Noise_figure-4_us,0.44670713590297295,0.15582910066400202,6.663075759585388,0.175282841855802
cn,2023_Carnitine-2_cn,0.2832780415050013,0.12141501564217234,8.500728855774048,0.15161316233087224
cn,2023_Calcification-2_cn,0.3895858495386921,0.1797461640237229,5.685263099113723,0.19153219269878488
cn,2023_Non-coding_RNA-4_cn,0.3445356068673852,0.17435841732568375,5.891489127864572,0.18745346675336555
us,2023_Toxoplasmosis-2_us,0.457734296467728,0.2310101550769601,4.448860189066375,0.25502561085692266
cn,2023_Toxoplasmosis-2_cn,0.3220295059096958,0.22192516857628847,4.679425931970368,0.2466656476055677
us,2023_Wavelength-division_multiplexing-3_us,0.5437391356261997,0.1966799685298524,5.2176204194772975,0.21000225208394746
cn,2023_Dorsal_root_ganglion-3_cn,0.335164302619576,0.18336274577147896,5.556618098852444,0.19773739893616368
us,2023_Sleep_quality-3_us,0.3645227856822675,0.16500174951716354,6.229213672046794,0.1794726833126166
us,2023_Global_warming-3_us,0.42697006147078265,0.1526557397791247,6.755978594578698,0.16541451980781408
cn,2023_Plastid-4_cn,0.3671676707981218,0.14182917271503434,7.360911928053138,0.1705855480534705
us,2023_Combustor-3_us,0.4674428641699798,0.1675128466303452,6.137192699258256,0.1782245914643601
cn,2023_Plant_community-3_cn,0.2963453472091049,0.12829915794882624,7.979085554557253,0.1476792946326573
cn,2023_Superior_temporal_gyrus-3_cn,0.2911292471289824,0.18887695738406066,5.515743204249568,0.21717183213654329
us,2023_Hematoma-2_us,0.38713931856707856,0.13771868305370338,7.5414818561585975,0.15110435095016556
us,2023_Pharmacophore-2_us,0.391098889902231,0.10186291948437363,10.170790841777228,0.12167021069504742
cn,2023_Litter-2_cn,0.3427705396948368,0.16525422428659806,6.183675687425281,0.17942114739577175
us,2023_Osteoclast-3_us,0.4173386360445392,0.1920641151697251,5.3161626727848965,0.20425680342124708
cn,2023_Nuclease-3_cn,0.3112399255680202,0.14658306874269986,7.039916635671834,0.166741742443616
us,2023_Data_collection-2_us,0.3303258260753421,0.07132420241789611,14.360370839961885,0.10596426291333376
us,2023_Endothelial_dysfunction-2_us,0.3950336132825743,0.1509987686321426,6.780959195952144,0.16250977295334065
cn,2023_Extremely_high_frequency-2_cn,0.4017431745028972,0.17366218665572195,5.8947293414386674,0.1844645566071721
us,2023_DNA_vaccination-4_us,0.4376463295599881,0.187521286649182,5.538422641314724,0.20697086627274328
cn,2023_Rift-3_cn,0.2883804712466557,0.14382529360780488,7.138518815510625,0.16664114253656895
cn,2023_Cretaceous-2_cn,0.3491679618580254,0.17347777340951415,5.886470967513598,0.18740860885179536
cn,2023_Endothelial_dysfunction-2_cn,0.32280894367012103,0.1859123043511232,5.476728813534519,0.19674627594433192
cn,2023_Poly_ADP_ribose_polymerase-4_cn,0.3178464571918011,0.16930480194195568,6.023485607002453,0.18229393700348254
us,2023_Collimated_light-3_us,0.3761139509976581,0.13114787530226574,7.850880035101472,0.14876304310310848
us,2023_Hall_effect-3_us,0.4348908875295352,0.1722955352722278,5.973075898119867,0.18587717676588733
cn,2023_Coronal_plane-2_cn,0.3184665724458949,0.17151532703156555,5.977855718734242,0.18457983251009585
cn,2023_Polarizability-3_cn,0.33411775712368336,0.14607408973627753,7.1150400350011065,0.1684679621790071
cn,2023_Electrophoresis-2_cn,0.355774013690091,0.17063649959982602,5.972179207312911,0.18263742274728031
us,2023_Nasal_polyps-2_us,0.445450706261638,0.2334726959277261,4.393059432779059,0.2547565733339553
us,2023_Bacillus_thuringiensis-3_us,0.4942248699179713,0.1973533141092158,5.220681052234852,0.21715410334453072
us,2023_Hydraulic_conductivity-3_us,0.3908972755718895,0.10819060530164333,9.673542219383359,0.13199516102742848
cn,2023_Reproductive_medicine-3_cn,0.3304071803214171,0.1784697620731843,5.819537171411787,0.1985989225541009
us,2023_Docetaxel-3_us,0.3787354305433984,0.1813654676760892,5.64578725451578,0.19417874466391674
cn,2023_Chronic_stress-2_cn,0.2858716181002859,0.15515770358615175,6.63225477950812,0.17555081430228167
us,2023_Supplementary_motor_area-3_us,0.3515261414922923,0.09062935936713784,11.674375578168366,0.13146394838833686
cn,2023_Endometrium-2_cn,0.3504625326609171,0.1806907064835974,5.665451208248071,0.19355277353139194
cn,2023_Cardinal_point-2_cn,0.346837478308153,0.12391849083053826,8.490902789604041,0.14470215620253118
cn,2023_Creativity-2_cn,0.363592627437564,0.10287944563944562,10.155730510294557,0.1283341710240473
cn,2023_Polygon_mesh-2_cn,0.3509555115624397,0.1302001783618075,7.94771511611625,0.14577365481911142
us,2023_Bone_morphogenetic_protein-3_us,0.3989751943139492,0.16132392132112006,6.353790803791922,0.17369415873073285
us,2023_Software_development-3_us,0.4753502405499502,0.13369487336824498,7.7311951140396,0.14465171135183694
us,2023_Binding_energy-2_us,0.3790314436743081,0.07572508822110502,13.925808092385616,0.0982168006571561
us,2023_Dorsum-2_us,0.4646095869338993,0.0777092996406013,13.123382540433068,0.0909419627226703
cn,2023_Systematic_review-3_cn,0.34083875884309645,0.17520539014915135,5.827325504666628,0.1848135350347316
us,2023_Essential_hypertension-3_us,0.37872018102957,0.15267155618591147,6.749720487315908,0.17369459195537926
us,2023_Neovascularization-3_us,0.3808518855389592,0.1405042234620036,7.315815476372037,0.15165568409434932
us,2023_Mitochondrial_permeability_transition_pore-4_us,0.3788537065133665,0.1640367708917479,6.42671586487902,0.19219519326116014
cn,2023_Air_quality_index-2_cn,0.4135091493952688,0.19633783617937334,5.218288439082894,0.2082910827353811
us,2023_Permafrost-2_us,0.4431046706245073,0.23806337093284105,4.309447009309564,0.25668078796624616
cn,2023_Modified_Rankin_Scale-4_cn,0.3871201559574438,0.206354222672162,4.9449387506118425,0.21840244401277384
us,2023_Thyroidectomy-3_us,0.417125915002656,0.18117937032486525,5.7214729301564695,0.1974437156338683
us,2023_Respiratory_tract_infections-3_us,0.4284782077592105,0.15261752078650376,6.956974622043552,0.17464850899058712
cn,2023_RAC1-3_cn,0.28800098786216544,0.15305808520701214,6.658356875676023,0.17498966409997355
cn,2023_Radar_engineering_details-4_cn,0.345073793177574,0.12199308864112905,8.424193851963839,0.1398439899090203
cn,2023_Quark-2_cn,0.3733440258257801,0.1711976328117832,5.962261690554684,0.18109460700945307
cn,2023_Embryo_transfer-3_cn,0.40373043855145896,0.2261991095290022,4.519870597428015,0.23995242866693176
cn,2023_CpG_site-5_cn,0.3345248725923489,0.18407046054864568,5.548063361849153,0.1951193356144392
cn,2023_Itraconazole-3_cn,0.3196126469127628,0.1667165925654687,6.250957870380021,0.19253404137792315
cn,2023_Cell_membrane-3_cn,0.3052352534649357,0.14067681824179715,7.364145016903759,0.1606745473137386
us,2023_Encephalitis-3_us,0.4023512282698509,0.13857587437816976,7.439569859801903,0.15306013267648014
cn,2023_Hydride-3_cn,0.35715583645407106,0.1484505445760724,6.927643839285759,0.16137523178459345
cn,2023_Ohmic_contact-3_cn,0.3577999695790477,0.17531369009275682,5.8757465685996975,0.1909397466890854
cn,2023_Diffuse_large_B-cell_lymphoma-3_cn,0.4046408919877318,0.2253336087643968,4.524470093511053,0.2384721974400724
us,2023_Smart_grid-2_us,0.3907022426849176,0.1427639654535132,7.210623492799116,0.15537735239836528
cn,2023_photoperiodism-2_cn,0.35020917396939355,0.1498230973894773,6.881828147300088,0.18002457169528038
cn,2023_Lead_compound-3_cn,0.32985584928668976,0.20033583171062905,5.088775671282684,0.2143271314261721
us,2023_Cas9-4_us,0.3961774292899751,0.1709378699302246,6.067127187609267,0.18591035703212647
us,2023_Vertigo-2_us,0.39888209974232397,0.12542460244198686,8.223059979441723,0.15475143406721634
cn,2023_Pairing-3_cn,0.3942997298188555,0.15054752515504266,6.9525747870044565,0.1719944606761681
cn,2023_Facial_expression-2_cn,0.3603272123340733,0.10744322857544847,9.649171166298846,0.1248375502506915
us,2023_Genome_editing-4_us,0.4321937986499217,0.1839013561033504,5.630650929205427,0.19850110155882825
us,2023_Nucleate_boiling-4_us,0.4331696586548476,0.12314630321687488,8.391636520787813,0.14818083711004038
us,2023_Linker-2_us,0.4316339246310295,0.08663846229846638,12.127513324254766,0.10315224963401427
cn,2023_Dioptre-3_cn,0.3476691612990393,0.14532791800218506,7.213276307582643,0.17190607910136854
cn,2023_Protein_degradation-2_cn,0.27976268766817153,0.13959256059457126,7.44263461304489,0.16231724505409606
cn,2023_Osteocalcin-4_cn,0.32029493571905704,0.17745772489842415,5.746124998053019,0.18751006170167173
cn,2023_Ketamine-2_cn,0.3271192851519476,0.14656138157303372,7.020569004175561,0.17056728288938575
us,2023_Inbred_strain-3_us,0.4339265596878937,0.14860922873335164,6.957212162930835,0.16554724413305522
cn,2023_Articular_cartilage-4_cn,0.3659650365654217,0.19410679752093127,5.2458412999620725,0.2053545283510921
us,2023_Open_quantum_system-3_us,0.567051846352949,0.1798149866536466,5.736684170622067,0.2004327532806169
cn,2023_Projectile-2_cn,0.4703785506472899,0.1564802359645368,6.690323118126368,0.17522873604672567
cn,2023_Superconducting_magnet-3_cn,0.4329329741501015,0.2236684483543121,4.5691294434135985,0.2402914827928264
cn,2023_Condyle-2_cn,0.3232986673406203,0.1521596767855366,6.8246689120095825,0.17299269547382162
cn,2023_Silicon_nitride-3_cn,0.33778808238094105,0.16256950684391422,6.285646912284963,0.17530784344898928
cn,2023_Confocal-2_cn,0.3189300019461707,0.14394518363088382,7.170297172065872,0.15891942931752148
